transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,region
TXN-032372,CUST-00933,2024-04-24,Deposit,76.57,Insurance,South
TXN-038064,CUST-01096,2024-04-24,Withdrawal,24.35,Auto Loan,South
TXN-022657,CUST-00651,2024-04-24,Payment,3.4,Auto Loan,East
TXN-035981,CUST-01033,2024-04-24,Withdrawal,22.93,Mortgage,West
TXN-019347,CUST-00554,2024-04-24,Payment,153.63,Investment Fund,East
TXN-043377,CUST-01251,2024-04-24,Payment,15.84,Investment Fund,West
TXN-002238,CUST-00070,2024-04-24,Fee,44.5,Mortgage,Central
TXN-014051,CUST-00410,2024-04-24,Deposit,86.84,Investment Fund,South
TXN-008739,CUST-00259,2024-04-24,Payment,8.93,Investment Fund,West
TXN-031516,CUST-00906,2024-04-24,Transfer,9.07,Personal Loan,North
TXN-014401,CUST-00418,2024-04-24,Transfer,1.06,Business Loan,West
TXN-013155,CUST-00385,2024-04-24,Transfer,124.1,Business Loan,West
TXN-001009,CUST-00030,2024-04-24,Withdrawal,15.63,Insurance,North
TXN-000465,CUST-00014,2024-04-24,Deposit,62.15,Insurance,South
TXN-036578,CUST-01053,2024-04-24,Interest,168.71,Mortgage,North
TXN-043653,CUST-01259,2024-04-24,Payment,71.05,Mortgage,North
TXN-040982,CUST-01180,2024-04-24,Interest,23.34,Mortgage,Central
TXN-020202,CUST-00579,2024-04-24,Transfer,53.54,Mortgage,North
TXN-024168,CUST-00695,2024-04-24,Fee,149.5,Investment Fund,West
TXN-046899,CUST-01348,2024-04-24,Fee,84.0,Mortgage,Central
TXN-008494,CUST-00253,2024-04-24,Payment,142.93,Mortgage,Central
TXN-037848,CUST-01091,2024-04-24,Interest,22.69,Insurance,Central
TXN-036161,CUST-01038,2024-04-24,Deposit,180.85,Credit Card,North
TXN-034746,CUST-01000,2024-04-24,Withdrawal,15.54,Personal Loan,Central
TXN-006483,CUST-00198,2024-04-24,Fee,19.37,Personal Loan,South
TXN-042299,CUST-01222,2024-04-24,Withdrawal,37.72,Mortgage,South
TXN-045891,CUST-01322,2024-04-24,Withdrawal,68.76,Credit Card,South
TXN-036481,CUST-01049,2024-04-24,Withdrawal,11.87,Credit Card,East
TXN-004344,CUST-00135,2024-04-24,Interest,30.32,Personal Loan,East
TXN-040323,CUST-01163,2024-04-24,Deposit,56.25,Mortgage,North
TXN-010086,CUST-00299,2024-04-24,Deposit,36.57,Business Loan,East
TXN-034780,CUST-01000,2024-04-24,Deposit,183.7,Investment Fund,Central
TXN-022209,CUST-00639,2024-04-24,Transfer,55.33,Mortgage,Central
TXN-021246,CUST-00612,2024-04-24,Fee,18.16,Savings Account,West
TXN-048150,CUST-01387,2024-04-24,Transfer,79.4,Personal Loan,South
TXN-039587,CUST-01143,2024-04-24,Withdrawal,229.49,Auto Loan,North
TXN-036897,CUST-01061,2024-04-24,Deposit,25.89,Personal Loan,Central
TXN-009884,CUST-00293,2024-04-24,Deposit,9.83,Investment Fund,East
TXN-004968,CUST-00153,2024-04-24,Payment,27.72,Savings Account,Central
TXN-041227,CUST-01186,2024-04-24,Payment,284.92,Credit Card,West
TXN-044792,CUST-01292,2024-04-24,Interest,54.97,Personal Loan,North
TXN-047473,CUST-01366,2024-04-24,Withdrawal,7.42,Auto Loan,East
TXN-027511,CUST-00791,2024-04-24,Fee,26.71,Personal Loan,West
TXN-039846,CUST-01151,2024-04-24,Withdrawal,5.26,Business Loan,South
TXN-041792,CUST-01205,2024-04-24,Deposit,101.23,Auto Loan,Central
TXN-026761,CUST-00769,2024-04-24,Withdrawal,19.3,Investment Fund,North
TXN-006633,CUST-00202,2024-04-24,Transfer,3.79,Auto Loan,East
TXN-028560,CUST-00820,2024-04-24,Fee,128.99,Business Loan,East
TXN-030870,CUST-00887,2024-04-24,Transfer,55.13,Personal Loan,Central
TXN-006543,CUST-00200,2024-04-24,Transfer,213.49,Business Loan,Central
TXN-036266,CUST-01041,2024-04-24,Withdrawal,0.55,Personal Loan,West
TXN-023444,CUST-00675,2024-04-24,Transfer,21.49,Savings Account,North
TXN-004343,CUST-00135,2024-04-24,Transfer,41.82,Auto Loan,East
TXN-001337,CUST-00039,2024-04-24,Deposit,21.26,Personal Loan,North
TXN-003851,CUST-00118,2024-04-24,Deposit,23.64,Personal Loan,West
TXN-015143,CUST-00441,2024-04-24,Payment,59.02,Savings Account,West
TXN-029179,CUST-00838,2024-04-24,Deposit,64.69,Business Loan,South
TXN-041561,CUST-01198,2024-04-24,Deposit,51.54,Personal Loan,Central
TXN-012404,CUST-00364,2024-04-24,Withdrawal,102.0,Investment Fund,South
TXN-004950,CUST-00153,2024-04-24,Transfer,29.33,Mortgage,Central
TXN-046157,CUST-01329,2024-04-24,Transfer,118.6,Savings Account,North
TXN-035781,CUST-01029,2024-04-24,Payment,135.73,Insurance,North
TXN-008451,CUST-00252,2024-04-25,Payment,40.52,Mortgage,West
TXN-015966,CUST-00460,2024-04-25,Payment,166.65,Credit Card,East
TXN-016038,CUST-00462,2024-04-25,Payment,80.55,Savings Account,South
TXN-051658,CUST-01489,2024-04-25,Transfer,11.34,Savings Account,West
TXN-047571,CUST-01369,2024-04-25,Deposit,79.65,Investment Fund,North
TXN-002622,CUST-00081,2024-04-25,Payment,1118.3,Investment Fund,South
TXN-013895,CUST-00406,2024-04-25,Transfer,37.73,Mortgage,Central
TXN-000099,CUST-00004,2024-04-25,Payment,12.68,Business Loan,South
TXN-013023,CUST-00381,2024-04-25,Payment,10.44,Auto Loan,North
TXN-043787,CUST-01263,2024-04-25,Transfer,98.99,Savings Account,West
TXN-013824,CUST-00404,2024-04-25,Transfer,94.27,Savings Account,South
TXN-035554,CUST-01024,2024-04-25,Payment,8.0,Personal Loan,South
TXN-037031,CUST-01064,2024-04-25,Payment,43.77,Insurance,East
TXN-035143,CUST-01011,2024-04-25,Payment,21.9,Credit Card,West
TXN-037995,CUST-01094,2024-04-25,Transfer,398.26,Insurance,East
TXN-044511,CUST-01283,2024-04-25,Deposit,361.01,Mortgage,West
TXN-024146,CUST-00694,2024-04-25,Transfer,323.98,Business Loan,South
TXN-037994,CUST-01094,2024-04-25,Transfer,62.38,Credit Card,East
TXN-045383,CUST-01308,2024-04-25,Payment,28.51,Savings Account,North
TXN-050968,CUST-01467,2024-04-25,Transfer,9.1,Savings Account,West
TXN-002505,CUST-00078,2024-04-25,Deposit,16.89,Business Loan,South
TXN-047681,CUST-01372,2024-04-25,Deposit,7.51,Personal Loan,North
TXN-027752,CUST-00798,2024-04-25,Deposit,11.96,Insurance,Central
TXN-028184,CUST-00809,2024-04-25,Withdrawal,2.02,Investment Fund,North
TXN-008235,CUST-00247,2024-04-25,Interest,25.14,Business Loan,West
TXN-028634,CUST-00823,2024-04-25,Deposit,31.88,Credit Card,West
TXN-003721,CUST-00115,2024-04-25,Deposit,17.1,Credit Card,South
TXN-022971,CUST-00662,2024-04-25,Payment,2.98,Auto Loan,East
TXN-040231,CUST-01160,2024-04-25,Payment,19.71,Insurance,West
TXN-013758,CUST-00402,2024-04-25,Fee,21.31,Insurance,West
TXN-024424,CUST-00703,2024-04-25,Deposit,66.24,Personal Loan,East
TXN-042006,CUST-01211,2024-04-25,Withdrawal,6.46,Auto Loan,West
TXN-003632,CUST-00111,2024-04-25,Withdrawal,20.77,Credit Card,Central
TXN-000320,CUST-00009,2024-04-25,Fee,15.61,Credit Card,North
TXN-032075,CUST-00924,2024-04-25,Payment,162.95,Business Loan,Central
TXN-046284,CUST-01333,2024-04-25,Payment,67.95,Business Loan,East
TXN-015737,CUST-00456,2024-04-25,Withdrawal,91.87,Credit Card,East
TXN-051555,CUST-01486,2024-04-25,Withdrawal,18.17,Auto Loan,North
TXN-034177,CUST-00984,2024-04-25,Deposit,50.92,Auto Loan,East
TXN-032007,CUST-00922,2024-04-25,Withdrawal,29.77,Credit Card,South
TXN-009332,CUST-00277,2024-04-25,Deposit,23.98,Investment Fund,South
TXN-018663,CUST-00536,2024-04-25,Deposit,35.12,Insurance,West
TXN-049533,CUST-01427,2024-04-25,Transfer,46.33,Savings Account,South
TXN-008930,CUST-00266,2024-04-25,Transfer,23.71,Mortgage,East
TXN-046964,CUST-01350,2024-04-25,Withdrawal,5.24,Business Loan,North
TXN-021805,CUST-00627,2024-04-25,Payment,15.11,Mortgage,South
TXN-040856,CUST-01177,2024-04-25,Deposit,62.14,Business Loan,Central
TXN-041190,CUST-01185,2024-04-25,Deposit,13.3,Savings Account,Central
TXN-037315,CUST-01072,2024-04-25,Payment,23.28,Personal Loan,South
TXN-026067,CUST-00751,2024-04-25,Interest,25.54,Insurance,South
TXN-041469,CUST-01194,2024-04-25,Payment,37.27,Mortgage,Central
TXN-006816,CUST-00208,2024-04-25,Payment,38.89,Savings Account,West
TXN-034775,CUST-01000,2024-04-25,Transfer,34.9,Mortgage,Central
TXN-002010,CUST-00062,2024-04-25,Deposit,1.71,Investment Fund,North
TXN-049055,CUST-01412,2024-04-25,Payment,13.83,Business Loan,Central
TXN-041793,CUST-01205,2024-04-25,Withdrawal,117.28,Mortgage,Central
TXN-022175,CUST-00637,2024-04-25,Withdrawal,14.41,Auto Loan,South
TXN-048939,CUST-01408,2024-04-25,Fee,58.67,Investment Fund,East
TXN-019584,CUST-00560,2024-04-25,Deposit,16.15,Personal Loan,Central
TXN-015115,CUST-00440,2024-04-25,Payment,86.73,Insurance,West
TXN-035967,CUST-01033,2024-04-25,Interest,243.09,Investment Fund,West
TXN-048313,CUST-01392,2024-04-25,Transfer,17.82,Mortgage,Central
TXN-030269,CUST-00869,2024-04-25,Transfer,1.11,Savings Account,South
TXN-030098,CUST-00865,2024-04-25,Payment,62.25,Personal Loan,West
TXN-024860,CUST-00715,2024-04-25,Deposit,4.46,Personal Loan,West
TXN-032303,CUST-00931,2024-04-25,Payment,60.67,Business Loan,North
TXN-030350,CUST-00872,2024-04-25,Transfer,9.55,Investment Fund,Central
TXN-019718,CUST-00564,2024-04-25,Deposit,16.33,Investment Fund,West
TXN-002288,CUST-00072,2024-04-25,Transfer,26.07,Credit Card,East
TXN-005468,CUST-00168,2024-04-25,Transfer,27.25,Insurance,South
TXN-046075,CUST-01327,2024-04-26,Withdrawal,35.64,Credit Card,West
TXN-011139,CUST-00329,2024-04-26,Interest,68.93,Auto Loan,West
TXN-040439,CUST-01166,2024-04-26,Payment,32.28,Credit Card,South
TXN-048905,CUST-01407,2024-04-26,Payment,125.73,Mortgage,South
TXN-001214,CUST-00037,2024-04-26,Payment,29.15,Investment Fund,East
TXN-009896,CUST-00293,2024-04-26,Payment,57.96,Mortgage,East
TXN-033392,CUST-00963,2024-04-26,Payment,8.75,Business Loan,North
TXN-047183,CUST-01357,2024-04-26,Withdrawal,3.42,Credit Card,North
TXN-007570,CUST-00228,2024-04-26,Payment,149.28,Personal Loan,Central
TXN-047881,CUST-01379,2024-04-26,Payment,107.08,Investment Fund,West
TXN-040824,CUST-01176,2024-04-26,Transfer,13.3,Insurance,Central
TXN-010553,CUST-00310,2024-04-26,Interest,11.11,Insurance,North
TXN-040271,CUST-01161,2024-04-26,Transfer,29.95,Credit Card,East
TXN-020517,CUST-00589,2024-04-26,Payment,33.45,Business Loan,West
TXN-043720,CUST-01261,2024-04-26,Payment,39.37,Personal Loan,South
TXN-010414,CUST-00307,2024-04-26,Deposit,112.5,Auto Loan,East
TXN-016007,CUST-00461,2024-04-26,Deposit,10.48,Credit Card,South
TXN-033806,CUST-00974,2024-04-26,Withdrawal,1.37,Mortgage,Central
TXN-004926,CUST-00151,2024-04-26,Transfer,31.79,Business Loan,East
TXN-030939,CUST-00889,2024-04-26,Payment,11.18,Insurance,West
TXN-016321,CUST-00470,2024-04-26,Payment,14.52,Credit Card,Central
TXN-028561,CUST-00820,2024-04-26,Fee,89.1,Business Loan,East
TXN-002270,CUST-00071,2024-04-26,Withdrawal,11.18,Savings Account,West
TXN-002504,CUST-00078,2024-04-26,Payment,14.62,Mortgage,South
TXN-000050,CUST-00002,2024-04-26,Interest,12.06,Mortgage,South
TXN-023227,CUST-00668,2024-04-26,Transfer,26.23,Personal Loan,South
TXN-045042,CUST-01298,2024-04-26,Deposit,28.47,Credit Card,North
TXN-047720,CUST-01373,2024-04-26,Payment,3.43,Business Loan,West
TXN-001678,CUST-00050,2024-04-26,Interest,136.58,Credit Card,South
TXN-020164,CUST-00578,2024-04-26,Withdrawal,38.63,Insurance,South
TXN-034499,CUST-00993,2024-04-26,Interest,4.64,Insurance,West
TXN-041351,CUST-01190,2024-04-26,Transfer,15.3,Investment Fund,South
TXN-003184,CUST-00097,2024-04-26,Deposit,50.9,Business Loan,East
TXN-012349,CUST-00363,2024-04-26,Deposit,8.4,Business Loan,West
TXN-046705,CUST-01344,2024-04-26,Payment,36.4,Credit Card,West
TXN-035161,CUST-01012,2024-04-26,Payment,85.7,Mortgage,West
TXN-026696,CUST-00768,2024-04-26,Deposit,12.39,Insurance,East
TXN-041579,CUST-01198,2024-04-26,Payment,77.43,Investment Fund,Central
TXN-049050,CUST-01411,2024-04-26,Withdrawal,15.52,Business Loan,East
TXN-046628,CUST-01342,2024-04-26,Payment,23.65,Credit Card,Central
TXN-031102,CUST-00894,2024-04-26,Deposit,157.97,Personal Loan,Central
TXN-025828,CUST-00745,2024-04-26,Transfer,158.29,Mortgage,South
TXN-026442,CUST-00761,2024-04-26,Deposit,4.79,Credit Card,West
TXN-013470,CUST-00395,2024-04-26,Deposit,114.01,Business Loan,West
TXN-015652,CUST-00454,2024-04-26,Deposit,48.25,Personal Loan,East
TXN-033433,CUST-00965,2024-04-26,Payment,8.2,Mortgage,South
TXN-016958,CUST-00488,2024-04-26,Fee,17.66,Insurance,East
TXN-034860,CUST-01003,2024-04-26,Deposit,81.73,Auto Loan,North
TXN-005785,CUST-00176,2024-04-26,Withdrawal,182.56,Investment Fund,East
TXN-008660,CUST-00258,2024-04-26,Deposit,59.11,Investment Fund,West
TXN-048357,CUST-01393,2024-04-26,Withdrawal,29.31,Personal Loan,North
TXN-004207,CUST-00130,2024-04-26,Deposit,61.16,Business Loan,West
TXN-020220,CUST-00579,2024-04-26,Payment,113.86,Investment Fund,North
TXN-019444,CUST-00557,2024-04-26,Payment,122.81,Savings Account,West
TXN-026158,CUST-00754,2024-04-26,Deposit,28.03,Savings Account,South
TXN-003330,CUST-00101,2024-04-26,Payment,9.8,Personal Loan,South
TXN-042779,CUST-01234,2024-04-26,Interest,33.32,Mortgage,North
TXN-021634,CUST-00622,2024-04-26,Deposit,16.53,Business Loan,East
TXN-017602,CUST-00505,2024-04-26,Withdrawal,40.8,Business Loan,West
TXN-031577,CUST-00908,2024-04-26,Withdrawal,7.63,Insurance,East
TXN-001546,CUST-00046,2024-04-26,Payment,9.49,Mortgage,Central
TXN-049854,CUST-01436,2024-04-26,Payment,5.71,Mortgage,West
TXN-027754,CUST-00798,2024-04-26,Deposit,44.4,Mortgage,Central
TXN-039017,CUST-01124,2024-04-26,Deposit,15.32,Savings Account,East
TXN-012667,CUST-00372,2024-04-26,Withdrawal,71.35,Business Loan,East
TXN-051600,CUST-01488,2024-04-26,Transfer,60.53,Auto Loan,East
TXN-010069,CUST-00298,2024-04-26,Payment,41.36,Credit Card,North
TXN-013421,CUST-00394,2024-04-26,Deposit,11.66,Business Loan,East
TXN-043202,CUST-01246,2024-04-26,Payment,67.86,Personal Loan,West
TXN-026759,CUST-00769,2024-04-26,Withdrawal,122.98,Mortgage,North
TXN-043187,CUST-01246,2024-04-26,Withdrawal,19.89,Savings Account,West
TXN-025810,CUST-00744,2024-04-26,Deposit,129.26,Business Loan,West
TXN-032069,CUST-00924,2024-04-26,Deposit,118.57,Personal Loan,Central
TXN-040052,CUST-01155,2024-04-26,Withdrawal,24.37,Credit Card,Central
TXN-031447,CUST-00905,2024-04-26,Transfer,922.55,Mortgage,East
TXN-043736,CUST-01261,2024-04-26,Deposit,56.65,Personal Loan,South
TXN-021485,CUST-00619,2024-04-26,Payment,124.08,Mortgage,South
TXN-022384,CUST-00644,2024-04-26,Transfer,6.39,Savings Account,South
TXN-009231,CUST-00274,2024-04-26,Payment,6.1,Mortgage,East
TXN-038805,CUST-01118,2024-04-26,Deposit,81.44,Auto Loan,Central
TXN-024560,CUST-00705,2024-04-26,Deposit,9.24,Business Loan,North
TXN-002888,CUST-00089,2024-04-26,Withdrawal,7.08,Savings Account,Central
TXN-027402,CUST-00787,2024-04-26,Transfer,20.94,Investment Fund,North
TXN-033234,CUST-00959,2024-04-27,Payment,4.49,Business Loan,Central
TXN-041577,CUST-01198,2024-04-27,Payment,108.19,Insurance,Central
TXN-029437,CUST-00846,2024-04-27,Deposit,144.63,Auto Loan,Central
TXN-005168,CUST-00159,2024-04-27,Deposit,9.66,Credit Card,South
TXN-006840,CUST-00209,2024-04-27,Deposit,10.64,Auto Loan,Central
TXN-029935,CUST-00860,2024-04-27,Payment,32.66,Savings Account,South
TXN-030071,CUST-00865,2024-04-27,Fee,14.2,Mortgage,West
TXN-023458,CUST-00675,2024-04-27,Transfer,275.57,Auto Loan,North
TXN-007458,CUST-00225,2024-04-27,Fee,2.45,Savings Account,West
TXN-023167,CUST-00666,2024-04-27,Withdrawal,18.83,Credit Card,North
TXN-025808,CUST-00744,2024-04-27,Transfer,30.64,Insurance,West
TXN-001992,CUST-00061,2024-04-27,Interest,9.16,Savings Account,West
TXN-031611,CUST-00909,2024-04-27,Fee,46.56,Auto Loan,North
TXN-017677,CUST-00508,2024-04-27,Payment,2.95,Auto Loan,North
TXN-013805,CUST-00403,2024-04-27,Withdrawal,197.13,Business Loan,South
TXN-006837,CUST-00209,2024-04-27,Payment,66.45,Insurance,Central
TXN-043985,CUST-01270,2024-04-27,Deposit,651.83,Mortgage,East
TXN-018908,CUST-00542,2024-04-27,Payment,19.76,Auto Loan,North
TXN-046067,CUST-01326,2024-04-27,Payment,3.37,Auto Loan,Central
TXN-009592,CUST-00283,2024-04-27,Deposit,17.19,Business Loan,East
TXN-037498,CUST-01079,2024-04-27,Deposit,5.46,Credit Card,Central
TXN-001713,CUST-00051,2024-04-27,Payment,242.95,Business Loan,South
TXN-031201,CUST-00896,2024-04-27,Interest,23.74,Insurance,South
TXN-051605,CUST-01488,2024-04-27,Transfer,18.36,Credit Card,East
TXN-014828,CUST-00431,2024-04-27,Payment,20.42,Personal Loan,Central
TXN-020103,CUST-00575,2024-04-27,Payment,16.02,Savings Account,Central
TXN-000529,CUST-00015,2024-04-27,Fee,200.98,Auto Loan,North
TXN-012254,CUST-00359,2024-04-27,Interest,9.39,Savings Account,West
TXN-000043,CUST-00002,2024-04-27,Deposit,19.52,Insurance,South
TXN-000430,CUST-00012,2024-04-27,Withdrawal,6.82,Investment Fund,North
TXN-028875,CUST-00830,2024-04-27,Payment,74.39,Business Loan,East
TXN-021463,CUST-00618,2024-04-27,Fee,33.83,Business Loan,East
TXN-040084,CUST-01157,2024-04-27,Fee,76.4,Auto Loan,East
TXN-006303,CUST-00190,2024-04-27,Deposit,67.98,Personal Loan,East
TXN-046446,CUST-01337,2024-04-27,Transfer,33.61,Credit Card,West
TXN-037469,CUST-01079,2024-04-27,Transfer,6.71,Credit Card,Central
TXN-031879,CUST-00918,2024-04-27,Deposit,50.66,Business Loan,East
TXN-030646,CUST-00881,2024-04-27,Transfer,57.89,Mortgage,North
TXN-015722,CUST-00456,2024-04-27,Payment,473.63,Personal Loan,East
TXN-043790,CUST-01263,2024-04-27,Deposit,112.47,Auto Loan,West
TXN-020850,CUST-00598,2024-04-27,Deposit,88.57,Credit Card,South
TXN-009340,CUST-00277,2024-04-27,Withdrawal,31.52,Mortgage,South
TXN-047979,CUST-01382,2024-04-27,Payment,54.34,Investment Fund,Central
TXN-032030,CUST-00923,2024-04-27,Interest,12.66,Personal Loan,West
TXN-001770,CUST-00054,2024-04-27,Payment,26.09,Auto Loan,North
TXN-038032,CUST-01095,2024-04-27,Payment,99.95,Mortgage,East
TXN-043794,CUST-01263,2024-04-27,Interest,48.74,Investment Fund,West
TXN-028019,CUST-00805,2024-04-27,Fee,9.92,Insurance,East
TXN-038364,CUST-01106,2024-04-27,Fee,25.57,Insurance,West
TXN-004637,CUST-00144,2024-04-27,Fee,24.69,Credit Card,North
TXN-027236,CUST-00783,2024-04-27,Deposit,215.0,Savings Account,Central
TXN-023067,CUST-00664,2024-04-27,Fee,72.93,Credit Card,West
TXN-013963,CUST-00408,2024-04-27,Payment,19.23,Savings Account,West
TXN-042274,CUST-01221,2024-04-27,Withdrawal,141.38,Insurance,Central
TXN-030283,CUST-00869,2024-04-27,Payment,98.62,Savings Account,South
TXN-024197,CUST-00695,2024-04-28,Deposit,389.55,Personal Loan,West
TXN-046002,CUST-01325,2024-04-28,Payment,16.66,Mortgage,North
TXN-016458,CUST-00475,2024-04-28,Deposit,60.67,Business Loan,South
TXN-021846,CUST-00628,2024-04-28,Payment,1.46,Mortgage,East
TXN-033148,CUST-00956,2024-04-28,Transfer,21.63,Personal Loan,South
TXN-034920,CUST-01005,2024-04-28,Transfer,229.09,Investment Fund,North
TXN-014728,CUST-00427,2024-04-28,Deposit,2.51,Investment Fund,Central
TXN-034896,CUST-01004,2024-04-28,Transfer,16.77,Savings Account,North
TXN-046315,CUST-01333,2024-04-28,Withdrawal,10.63,Personal Loan,East
TXN-047340,CUST-01362,2024-04-28,Transfer,113.33,Personal Loan,North
TXN-029084,CUST-00835,2024-04-28,Fee,14.82,Savings Account,West
TXN-026431,CUST-00761,2024-04-28,Withdrawal,101.9,Savings Account,West
TXN-001771,CUST-00054,2024-04-28,Withdrawal,89.89,Business Loan,North
TXN-016609,CUST-00480,2024-04-28,Interest,10.55,Insurance,North
TXN-037868,CUST-01091,2024-04-28,Payment,9.37,Investment Fund,Central
TXN-024496,CUST-00704,2024-04-28,Deposit,113.79,Investment Fund,East
TXN-021784,CUST-00626,2024-04-28,Deposit,405.54,Mortgage,West
TXN-008882,CUST-00264,2024-04-28,Withdrawal,95.52,Savings Account,Central
TXN-014173,CUST-00413,2024-04-28,Payment,7.6,Investment Fund,West
TXN-016476,CUST-00475,2024-04-28,Interest,167.16,Mortgage,South
TXN-051897,CUST-01496,2024-04-28,Deposit,110.53,Savings Account,Central
TXN-024185,CUST-00695,2024-04-28,Payment,848.52,Insurance,West
TXN-034729,CUST-00999,2024-04-28,Transfer,99.82,Personal Loan,East
TXN-032171,CUST-00927,2024-04-28,Transfer,11.23,Savings Account,Central
TXN-042294,CUST-01221,2024-04-28,Deposit,18.26,Investment Fund,Central
TXN-017666,CUST-00507,2024-04-28,Payment,5.25,Savings Account,Central
TXN-010178,CUST-00301,2024-04-28,Withdrawal,163.53,Insurance,North
TXN-042156,CUST-01216,2024-04-28,Deposit,33.67,Business Loan,South
TXN-032676,CUST-00941,2024-04-28,Payment,29.43,Savings Account,Central
TXN-018569,CUST-00534,2024-04-28,Interest,72.64,Business Loan,East
TXN-015017,CUST-00437,2024-04-28,Deposit,23.19,Insurance,Central
TXN-031864,CUST-00917,2024-04-28,Interest,30.41,Personal Loan,South
TXN-023413,CUST-00674,2024-04-28,Deposit,33.82,Mortgage,Central
TXN-019694,CUST-00563,2024-04-28,Payment,40.76,Credit Card,East
TXN-007903,CUST-00238,2024-04-28,Deposit,6.42,Credit Card,Central
TXN-034037,CUST-00980,2024-04-28,Deposit,8.21,Business Loan,East
TXN-041919,CUST-01209,2024-04-28,Payment,71.68,Credit Card,East
TXN-015553,CUST-00452,2024-04-28,Fee,12.63,Credit Card,North
TXN-006651,CUST-00203,2024-04-28,Deposit,212.43,Business Loan,Central
TXN-004341,CUST-00135,2024-04-28,Payment,9.28,Business Loan,East
TXN-050160,CUST-01444,2024-04-28,Withdrawal,58.06,Mortgage,South
TXN-009469,CUST-00280,2024-04-28,Deposit,23.51,Credit Card,South
TXN-000760,CUST-00023,2024-04-28,Payment,7.56,Mortgage,South
TXN-011480,CUST-00339,2024-04-28,Deposit,14.44,Investment Fund,North
TXN-043624,CUST-01259,2024-04-28,Payment,151.78,Mortgage,North
TXN-012720,CUST-00373,2024-04-28,Withdrawal,8.24,Insurance,West
TXN-019750,CUST-00565,2024-04-28,Payment,41.73,Investment Fund,East
TXN-025267,CUST-00727,2024-04-28,Withdrawal,6.94,Auto Loan,Central
TXN-018447,CUST-00529,2024-04-28,Payment,41.48,Credit Card,Central
